Route_ID,Origin,Destination,,Distance,Shift,Demand,Travel_Time,Bus_Type,Bus_Capacity
75,Stop_22,Stop_24,"Stop_22, Stop_18, Stop_25, Stop_20, Stop_36, Stop_33, Stop_32, Stop_24",10,Evening Off-Peak,51,17.96,II,90
76,Stop_24,Stop_15,"Stop_24, Stop_17, Stop_19, Stop_14, Stop_15, Stop_28, Stop_13, Stop_31, Stop_23, Stop_33, Stop_20, Stop_32, Stop_35, Stop_15",7,Morning Peak,25,16.79,I,60
76,Stop_24,Stop_15,"Stop_24, Stop_17, Stop_19, Stop_14, Stop_15, Stop_28, Stop_13, Stop_31, Stop_23, Stop_33, Stop_20, Stop_32, Stop_35, Stop_15",7,Morning Peak,51,16.79,II,90
76,Stop_24,Stop_15,"Stop_24, Stop_17, Stop_19, Stop_14, Stop_15, Stop_28, Stop_13, Stop_31, Stop_23, Stop_33, Stop_20, Stop_32, Stop_35, Stop_15",7,Morning Off-Peak,27,16.79,I,60
76,Stop_24,Stop_15,"Stop_24, Stop_17, Stop_19, Stop_14, Stop_15, Stop_28, Stop_13, Stop_31, Stop_23, Stop_33, Stop_20, Stop_32, Stop_35, Stop_15",7,Morning Off-Peak,41,16.79,II,90
76,Stop_24,Stop_15,"Stop_24, Stop_17, Stop_19, Stop_14, Stop_15, Stop_28, Stop_13, Stop_31, Stop_23, Stop_33, Stop_20, Stop_32, Stop_35, Stop_15",7,Evening Peak,26,16.79,I,60
76,Stop_24,Stop_15,"Stop_24, Stop_17, Stop_19, Stop_14, Stop_15, Stop_28, Stop_13, Stop_31, Stop_23, Stop_33, Stop_20, Stop_32, Stop_35, Stop_15",7,Evening Peak,60,16.79,II,90
76,Stop_24,Stop_15,"Stop_24, Stop_17, Stop_19, Stop_14, Stop_15, Stop_28, Stop_13, Stop_31, Stop_23, Stop_33, Stop_20, Stop_32, Stop_35, Stop_15",7,Evening Off-Peak,35,16.79,I,60
76,Stop_24,Stop_15,"Stop_24, Stop_17, Stop_19, Stop_14, Stop_15, Stop_28, Stop_13, Stop_31, Stop_23, Stop_33, Stop_20, Stop_32, Stop_35, Stop_15",7,Evening Off-Peak,32,16.79,II,90
77,Stop_15,Stop_31,"Stop_15, Stop_17, Stop_29, Stop_2, Stop_31",24,Morning Peak,35,22.37,I,60
77,Stop_15,Stop_31,"Stop_15, Stop_17, Stop_29, Stop_2, Stop_31",24,Morning Peak,57,22.37,II,90
77,Stop_15,Stop_31,"Stop_15, Stop_17, Stop_29, Stop_2, Stop_31",24,Morning Off-Peak,31,22.37,I,60
77,Stop_15,Stop_31,"Stop_15, Stop_17, Stop_29, Stop_2, Stop_31",24,Morning Off-Peak,49,22.37,II,90
77,Stop_15,Stop_31,"Stop_15, Stop_17, Stop_29, Stop_2, Stop_31",24,Evening Peak,38,22.37,I,60
77,Stop_15,Stop_31,"Stop_15, Stop_17, Stop_29, Stop_2, Stop_31",24,Evening Peak,56,22.37,II,90
77,Stop_15,Stop_31,"Stop_15, Stop_17, Stop_29, Stop_2, Stop_31",24,Evening Off-Peak,32,22.37,I,60
77,Stop_15,Stop_31,"Stop_15, Stop_17, Stop_29, Stop_2, Stop_31",24,Evening Off-Peak,57,22.37,II,90
78,Stop_31,Stop_23,"Stop_31, Stop_19, Stop_13, Stop_28, Stop_8, Stop_23, Stop_26, Stop_23",13,Morning Peak,38,20.62,I,60
78,Stop_31,Stop_23,"Stop_31, Stop_19, Stop_13, Stop_28, Stop_8, Stop_23, Stop_26, Stop_23",13,Morning Peak,44,20.62,II,90
78,Stop_31,Stop_23,"Stop_31, Stop_19, Stop_13, Stop_28, Stop_8, Stop_23, Stop_26, Stop_23",13,Morning Off-Peak,30,20.62,I,60
78,Stop_31,Stop_23,"Stop_31, Stop_19, Stop_13, Stop_28, Stop_8, Stop_23, Stop_26, Stop_23",13,Morning Off-Peak,60,20.62,II,90
78,Stop_31,Stop_23,"Stop_31, Stop_19, Stop_13, Stop_28, Stop_8, Stop_23, Stop_26, Stop_23",13,Evening Peak,38,20.62,I,60
78,Stop_31,Stop_23,"Stop_31, Stop_19, Stop_13, Stop_28, Stop_8, Stop_23, Stop_26, Stop_23",13,Evening Peak,35,20.62,II,90
78,Stop_31,Stop_23,"Stop_31, Stop_19, Stop_13, Stop_28, Stop_8, Stop_23, Stop_26, Stop_23",13,Evening Off-Peak,20,20.62,I,60
78,Stop_31,Stop_23,"Stop_31, Stop_19, Stop_13, Stop_28, Stop_8, Stop_23, Stop_26, Stop_23",13,Evening Off-Peak,56,20.62,II,90
79,Stop_23,Stop_34,"Stop_23, Stop_38, Stop_11, Stop_25, Stop_12, Stop_26, Stop_37, Stop_39, Stop_4, Stop_34",18,Morning Peak,35,20.18,I,60
79,Stop_23,Stop_34,"Stop_23, Stop_38, Stop_11, Stop_25, Stop_12, Stop_26, Stop_37, Stop_39, Stop_4, Stop_34",18,Morning Peak,58,20.18,II,90
79,Stop_23,Stop_34,"Stop_23, Stop_38, Stop_11, Stop_25, Stop_12, Stop_26, Stop_37, Stop_39, Stop_4, Stop_34",18,Morning Off-Peak,39,20.18,I,60
79,Stop_23,Stop_34,"Stop_23, Stop_38, Stop_11, Stop_25, Stop_12, Stop_26, Stop_37, Stop_39, Stop_4, Stop_34",18,Morning Off-Peak,46,20.18,II,90
79,Stop_23,Stop_34,"Stop_23, Stop_38, Stop_11, Stop_25, Stop_12, Stop_26, Stop_37, Stop_39, Stop_4, Stop_34",18,Evening Peak,30,20.18,I,60
79,Stop_23,Stop_34,"Stop_23, Stop_38, Stop_11, Stop_25, Stop_12, Stop_26, Stop_37, Stop_39, Stop_4, Stop_34",18,Evening Peak,52,20.18,II,90
79,Stop_23,Stop_34,"Stop_23, Stop_38, Stop_11, Stop_25, Stop_12, Stop_26, Stop_37, Stop_39, Stop_4, Stop_34",18,Evening Off-Peak,30,20.18,I,60
79,Stop_23,Stop_34,"Stop_23, Stop_38, Stop_11, Stop_25, Stop_12, Stop_26, Stop_37, Stop_39, Stop_4, Stop_34",18,Evening Off-Peak,54,20.18,II,90
80,Stop_34,Stop_11,"Stop_34, Stop_17, Stop_14, Stop_28, Stop_30, Stop_35, Stop_11",7,Morning Peak,39,13.66,I,60
80,Stop_34,Stop_11,"Stop_34, Stop_17, Stop_14, Stop_28, Stop_30, Stop_35, Stop_11",7,Morning Peak,43,13.66,II,90
80,Stop_34,Stop_11,"Stop_34, Stop_17, Stop_14, Stop_28, Stop_30, Stop_35, Stop_11",7,Morning Off-Peak,29,13.66,I,60
80,Stop_34,Stop_11,"Stop_34, Stop_17, Stop_14, Stop_28, Stop_30, Stop_35, Stop_11",7,Morning Off-Peak,51,13.66,II,90
80,Stop_34,Stop_11,"Stop_34, Stop_17, Stop_14, Stop_28, Stop_30, Stop_35, Stop_11",7,Evening Peak,29,13.66,I,60
80,Stop_34,Stop_11,"Stop_34, Stop_17, Stop_14, Stop_28, Stop_30, Stop_35, Stop_11",7,Evening Peak,47,13.66,II,90
80,Stop_34,Stop_11,"Stop_34, Stop_17, Stop_14, Stop_28, Stop_30, Stop_35, Stop_11",7,Evening Off-Peak,29,13.66,I,60
80,Stop_34,Stop_11,"Stop_34, Stop_17, Stop_14, Stop_28, Stop_30, Stop_35, Stop_11",7,Evening Off-Peak,58,13.66,II,90
81,Stop_11,Stop_30,"Stop_11, Stop_34, Stop_1, Stop_4, Stop_30",21,Morning Peak,23,24.52,I,60
81,Stop_11,Stop_30,"Stop_11, Stop_34, Stop_1, Stop_4, Stop_30",21,Morning Peak,47,24.52,II,90
81,Stop_11,Stop_30,"Stop_11, Stop_34, Stop_1, Stop_4, Stop_30",21,Morning Off-Peak,27,24.52,I,60
81,Stop_11,Stop_30,"Stop_11, Stop_34, Stop_1, Stop_4, Stop_30",21,Morning Off-Peak,33,24.52,II,90
81,Stop_11,Stop_30,"Stop_11, Stop_34, Stop_1, Stop_4, Stop_30",21,Evening Peak,30,24.52,I,60
81,Stop_11,Stop_30,"Stop_11, Stop_34, Stop_1, Stop_4, Stop_30",21,Evening Peak,54,24.52,II,90
81,Stop_11,Stop_30,"Stop_11, Stop_34, Stop_1, Stop_4, Stop_30",21,Evening Off-Peak,35,24.52,I,60
81,Stop_11,Stop_30,"Stop_11, Stop_34, Stop_1, Stop_4, Stop_30",21,Evening Off-Peak,56,24.52,II,90
82,Stop_30,Stop_27,"Stop_30, Stop_11, Stop_2, Stop_12, Stop_30, Stop_26, Stop_39, Stop_4, Stop_22, Stop_27",8,Morning Peak,26,18.27,I,60
82,Stop_30,Stop_27,"Stop_30, Stop_11, Stop_2, Stop_12, Stop_30, Stop_26, Stop_39, Stop_4, Stop_22, Stop_27",8,Morning Peak,55,18.27,II,90
82,Stop_30,Stop_27,"Stop_30, Stop_11, Stop_2, Stop_12, Stop_30, Stop_26, Stop_39, Stop_4, Stop_22, Stop_27",8,Morning Off-Peak,32,18.27,I,60
82,Stop_30,Stop_27,"Stop_30, Stop_11, Stop_2, Stop_12, Stop_30, Stop_26, Stop_39, Stop_4, Stop_22, Stop_27",8,Morning Off-Peak,37,18.27,II,90
82,Stop_30,Stop_27,"Stop_30, Stop_11, Stop_2, Stop_12, Stop_30, Stop_26, Stop_39, Stop_4, Stop_22, Stop_27",8,Evening Peak,37,18.27,I,60
82,Stop_30,Stop_27,"Stop_30, Stop_11, Stop_2, Stop_12, Stop_30, Stop_26, Stop_39, Stop_4, Stop_22, Stop_27",8,Evening Peak,59,18.27,II,90
82,Stop_30,Stop_27,"Stop_30, Stop_11, Stop_2, Stop_12, Stop_30, Stop_26, Stop_39, Stop_4, Stop_22, Stop_27",8,Evening Off-Peak,29,18.27,I,60
82,Stop_30,Stop_27,"Stop_30, Stop_11, Stop_2, Stop_12, Stop_30, Stop_26, Stop_39, Stop_4, Stop_22, Stop_27",8,Evening Off-Peak,59,18.27,II,90
83,Stop_27,Stop_32,"Stop_27, Stop_29, Stop_15, Stop_2, Stop_18, Stop_33, Stop_12, Stop_39, Stop_32",7,Morning Peak,37,11.82,I,60
83,Stop_27,Stop_32,"Stop_27, Stop_29, Stop_15, Stop_2, Stop_18, Stop_33, Stop_12, Stop_39, Stop_32",7,Morning Peak,55,11.82,II,90
83,Stop_27,Stop_32,"Stop_27, Stop_29, Stop_15, Stop_2, Stop_18, Stop_33, Stop_12, Stop_39, Stop_32",7,Morning Off-Peak,30,11.82,I,60
83,Stop_27,Stop_32,"Stop_27, Stop_29, Stop_15, Stop_2, Stop_18, Stop_33, Stop_12, Stop_39, Stop_32",7,Morning Off-Peak,33,11.82,II,90
83,Stop_27,Stop_32,"Stop_27, Stop_29, Stop_15, Stop_2, Stop_18, Stop_33, Stop_12, Stop_39, Stop_32",7,Evening Peak,21,11.82,I,60
83,Stop_27,Stop_32,"Stop_27, Stop_29, Stop_15, Stop_2, Stop_18, Stop_33, Stop_12, Stop_39, Stop_32",7,Evening Peak,39,11.82,II,90
83,Stop_27,Stop_32,"Stop_27, Stop_29, Stop_15, Stop_2, Stop_18, Stop_33, Stop_12, Stop_39, Stop_32",7,Evening Off-Peak,35,11.82,I,60
83,Stop_27,Stop_32,"Stop_27, Stop_29, Stop_15, Stop_2, Stop_18, Stop_33, Stop_12, Stop_39, Stop_32",7,Evening Off-Peak,57,11.82,II,90
84,Stop_32,Stop_27,"Stop_32, Stop_29, Stop_15, Stop_10, Stop_5, Stop_23, Stop_7, Stop_39, Stop_32, Stop_22, Stop_27",19,Morning Peak,29,21.22,I,60
84,Stop_32,Stop_27,"Stop_32, Stop_29, Stop_15, Stop_10, Stop_5, Stop_23, Stop_7, Stop_39, Stop_32, Stop_22, Stop_27",19,Morning Peak,32,21.22,II,90
84,Stop_32,Stop_27,"Stop_32, Stop_29, Stop_15, Stop_10, Stop_5, Stop_23, Stop_7, Stop_39, Stop_32, Stop_22, Stop_27",19,Morning Off-Peak,25,21.22,I,60
84,Stop_32,Stop_27,"Stop_32, Stop_29, Stop_15, Stop_10, Stop_5, Stop_23, Stop_7, Stop_39, Stop_32, Stop_22, Stop_27",19,Morning Off-Peak,32,21.22,II,90
84,Stop_32,Stop_27,"Stop_32, Stop_29, Stop_15, Stop_10, Stop_5, Stop_23, Stop_7, Stop_39, Stop_32, Stop_22, Stop_27",19,Evening Peak,34,21.22,I,60
84,Stop_32,Stop_27,"Stop_32, Stop_29, Stop_15, Stop_10, Stop_5, Stop_23, Stop_7, Stop_39, Stop_32, Stop_22, Stop_27",19,Evening Peak,32,21.22,II,90
84,Stop_32,Stop_27,"Stop_32, Stop_29, Stop_15, Stop_10, Stop_5, Stop_23, Stop_7, Stop_39, Stop_32, Stop_22, Stop_27",19,Evening Off-Peak,35,21.22,I,60
84,Stop_32,Stop_27,"Stop_32, Stop_29, Stop_15, Stop_10, Stop_5, Stop_23, Stop_7, Stop_39, Stop_32, Stop_22, Stop_27",19,Evening Off-Peak,38,21.22,II,90
85,Stop_27,Stop_31,"Stop_27, Stop_34, Stop_1, Stop_16, Stop_38, Stop_24, Stop_15, Stop_10, Stop_7, Stop_37, Stop_22, Stop_31",18,Morning Peak,36,28.18,I,60
85,Stop_27,Stop_31,"Stop_27, Stop_34, Stop_1, Stop_16, Stop_38, Stop_24, Stop_15, Stop_10, Stop_7, Stop_37, Stop_22, Stop_31",18,Morning Peak,54,28.18,II,90
85,Stop_27,Stop_31,"Stop_27, Stop_34, Stop_1, Stop_16, Stop_38, Stop_24, Stop_15, Stop_10, Stop_7, Stop_37, Stop_22, Stop_31",18,Morning Off-Peak,33,28.18,I,60
85,Stop_27,Stop_31,"Stop_27, Stop_34, Stop_1, Stop_16, Stop_38, Stop_24, Stop_15, Stop_10, Stop_7, Stop_37, Stop_22, Stop_31",18,Morning Off-Peak,54,28.18,II,90
85,Stop_27,Stop_31,"Stop_27, Stop_34, Stop_1, Stop_16, Stop_38, Stop_24, Stop_15, Stop_10, Stop_7, Stop_37, Stop_22, Stop_31",18,Evening Peak,34,28.18,I,60
85,Stop_27,Stop_31,"Stop_27, Stop_34, Stop_1, Stop_16, Stop_38, Stop_24, Stop_15, Stop_10, Stop_7, Stop_37, Stop_22, Stop_31",18,Evening Peak,47,28.18,II,90
85,Stop_27,Stop_31,"Stop_27, Stop_34, Stop_1, Stop_16, Stop_38, Stop_24, Stop_15, Stop_10, Stop_7, Stop_37, Stop_22, Stop_31",18,Evening Off-Peak,33,28.18,I,60
85,Stop_27,Stop_31,"Stop_27, Stop_34, Stop_1, Stop_16, Stop_38, Stop_24, Stop_15, Stop_10, Stop_7, Stop_37, Stop_22, Stop_31",18,Evening Off-Peak,57,28.18,II,90
86,Stop_31,Stop_29,"Stop_31, Stop_34, Stop_28, Stop_20, Stop_27, Stop_33, Stop_4, Stop_32, Stop_3, Stop_9, Stop_29",12,Morning Peak,35,24.6,I,60
86,Stop_31,Stop_29,"Stop_31, Stop_34, Stop_28, Stop_20, Stop_27, Stop_33, Stop_4, Stop_32, Stop_3, Stop_9, Stop_29",12,Morning Peak,42,24.6,II,90
86,Stop_31,Stop_29,"Stop_31, Stop_34, Stop_28, Stop_20, Stop_27, Stop_33, Stop_4, Stop_32, Stop_3, Stop_9, Stop_29",12,Morning Off-Peak,37,24.6,I,60
86,Stop_31,Stop_29,"Stop_31, Stop_34, Stop_28, Stop_20, Stop_27, Stop_33, Stop_4, Stop_32, Stop_3, Stop_9, Stop_29",12,Morning Off-Peak,39,24.6,II,90
86,Stop_31,Stop_29,"Stop_31, Stop_34, Stop_28, Stop_20, Stop_27, Stop_33, Stop_4, Stop_32, Stop_3, Stop_9, Stop_29",12,Evening Peak,34,24.6,I,60
86,Stop_31,Stop_29,"Stop_31, Stop_34, Stop_28, Stop_20, Stop_27, Stop_33, Stop_4, Stop_32, Stop_3, Stop_9, Stop_29",12,Evening Peak,42,24.6,II,90
86,Stop_31,Stop_29,"Stop_31, Stop_34, Stop_28, Stop_20, Stop_27, Stop_33, Stop_4, Stop_32, Stop_3, Stop_9, Stop_29",12,Evening Off-Peak,30,24.6,I,60
86,Stop_31,Stop_29,"Stop_31, Stop_34, Stop_28, Stop_20, Stop_27, Stop_33, Stop_4, Stop_32, Stop_3, Stop_9, Stop_29",12,Evening Off-Peak,50,24.6,II,90
87,Stop_29,Stop_32,"Stop_29, Stop_1, Stop_19, Stop_24, Stop_28, Stop_18, Stop_23, Stop_33, Stop_12, Stop_26, Stop_37, Stop_22, Stop_32",7,Morning Peak,22,11.48,I,60
87,Stop_29,Stop_32,"Stop_29, Stop_1, Stop_19, Stop_24, Stop_28, Stop_18, Stop_23, Stop_33, Stop_12, Stop_26, Stop_37, Stop_22, Stop_32",7,Morning Peak,52,11.48,II,90
87,Stop_29,Stop_32,"Stop_29, Stop_1, Stop_19, Stop_24, Stop_28, Stop_18, Stop_23, Stop_33, Stop_12, Stop_26, Stop_37, Stop_22, Stop_32",7,Morning Off-Peak,35,11.48,I,60
87,Stop_29,Stop_32,"Stop_29, Stop_1, Stop_19, Stop_24, Stop_28, Stop_18, Stop_23, Stop_33, Stop_12, Stop_26, Stop_37, Stop_22, Stop_32",7,Morning Off-Peak,57,11.48,II,90
87,Stop_29,Stop_32,"Stop_29, Stop_1, Stop_19, Stop_24, Stop_28, Stop_18, Stop_23, Stop_33, Stop_12, Stop_26, Stop_37, Stop_22, Stop_32",7,Evening Peak,31,11.48,I,60
87,Stop_29,Stop_32,"Stop_29, Stop_1, Stop_19, Stop_24, Stop_28, Stop_18, Stop_23, Stop_33, Stop_12, Stop_26, Stop_37, Stop_22, Stop_32",7,Evening Peak,50,11.48,II,90
87,Stop_29,Stop_32,"Stop_29, Stop_1, Stop_19, Stop_24, Stop_28, Stop_18, Stop_23, Stop_33, Stop_12, Stop_26, Stop_37, Stop_22, Stop_32",7,Evening Off-Peak,28,11.48,I,60
87,Stop_29,Stop_32,"Stop_29, Stop_1, Stop_19, Stop_24, Stop_28, Stop_18, Stop_23, Stop_33, Stop_12, Stop_26, Stop_37, Stop_22, Stop_32",7,Evening Off-Peak,48,11.48,II,90
88,Stop_32,Stop_33,"Stop_32, Stop_24, Stop_15, Stop_18, Stop_23, Stop_7, Stop_33, Stop_27, Stop_20, Stop_21, Stop_39, Stop_33",10,Morning Peak,32,18.31,I,60
88,Stop_32,Stop_33,"Stop_32, Stop_24, Stop_15, Stop_18, Stop_23, Stop_7, Stop_33, Stop_27, Stop_20, Stop_21, Stop_39, Stop_33",10,Morning Peak,55,18.31,II,90
88,Stop_32,Stop_33,"Stop_32, Stop_24, Stop_15, Stop_18, Stop_23, Stop_7, Stop_33, Stop_27, Stop_20, Stop_21, Stop_39, Stop_33",10,Morning Off-Peak,39,18.31,I,60
88,Stop_32,Stop_33,"Stop_32, Stop_24, Stop_15, Stop_18, Stop_23, Stop_7, Stop_33, Stop_27, Stop_20, Stop_21, Stop_39, Stop_33",10,Morning Off-Peak,57,18.31,II,90
88,Stop_32,Stop_33,"Stop_32, Stop_24, Stop_15, Stop_18, Stop_23, Stop_7, Stop_33, Stop_27, Stop_20, Stop_21, Stop_39, Stop_33",10,Evening Peak,21,18.31,I,60
88,Stop_32,Stop_33,"Stop_32, Stop_24, Stop_15, Stop_18, Stop_23, Stop_7, Stop_33, Stop_27, Stop_20, Stop_21, Stop_39, Stop_33",10,Evening Peak,38,18.31,II,90
88,Stop_32,Stop_33,"Stop_32, Stop_24, Stop_15, Stop_18, Stop_23, Stop_7, Stop_33, Stop_27, Stop_20, Stop_21, Stop_39, Stop_33",10,Evening Off-Peak,25,18.31,I,60
88,Stop_32,Stop_33,"Stop_32, Stop_24, Stop_15, Stop_18, Stop_23, Stop_7, Stop_33, Stop_27, Stop_20, Stop_21, Stop_39, Stop_33",10,Evening Off-Peak,43,18.31,II,90
89,Stop_33,Stop_33,"Stop_33, Stop_19, Stop_24, Stop_18, Stop_33, Stop_35, Stop_33",5,Morning Peak,32,18.48,I,60
89,Stop_33,Stop_33,"Stop_33, Stop_19, Stop_24, Stop_18, Stop_33, Stop_35, Stop_33",5,Morning Peak,60,18.48,II,90
89,Stop_33,Stop_33,"Stop_33, Stop_19, Stop_24, Stop_18, Stop_33, Stop_35, Stop_33",5,Morning Off-Peak,21,18.48,I,60
89,Stop_33,Stop_33,"Stop_33, Stop_19, Stop_24, Stop_18, Stop_33, Stop_35, Stop_33",5,Morning Off-Peak,48,18.48,II,90
89,Stop_33,Stop_33,"Stop_33, Stop_19, Stop_24, Stop_18, Stop_33, Stop_35, Stop_33",5,Evening Peak,38,18.48,I,60
89,Stop_33,Stop_33,"Stop_33, Stop_19, Stop_24, Stop_18, Stop_33, Stop_35, Stop_33",5,Evening Peak,48,18.48,II,90
89,Stop_33,Stop_33,"Stop_33, Stop_19, Stop_24, Stop_18, Stop_33, Stop_35, Stop_33",5,Evening Off-Peak,31,18.48,I,60
89,Stop_33,Stop_33,"Stop_33, Stop_19, Stop_24, Stop_18, Stop_33, Stop_35, Stop_33",5,Evening Off-Peak,54,18.48,II,90
90,Stop_33,Stop_31,"Stop_33, Stop_9, Stop_24, Stop_15, Stop_10, Stop_31, Stop_18, Stop_30, Stop_39, Stop_4, Stop_32, Stop_6, Stop_31",12,Morning Peak,28,26.03,I,60
90,Stop_33,Stop_31,"Stop_33, Stop_9, Stop_24, Stop_15, Stop_10, Stop_31, Stop_18, Stop_30, Stop_39, Stop_4, Stop_32, Stop_6, Stop_31",12,Morning Peak,45,26.03,II,90
90,Stop_33,Stop_31,"Stop_33, Stop_9, Stop_24, Stop_15, Stop_10, Stop_31, Stop_18, Stop_30, Stop_39, Stop_4, Stop_32, Stop_6, Stop_31",12,Morning Off-Peak,39,26.03,I,60
90,Stop_33,Stop_31,"Stop_33, Stop_9, Stop_24, Stop_15, Stop_10, Stop_31, Stop_18, Stop_30, Stop_39, Stop_4, Stop_32, Stop_6, Stop_31",12,Morning Off-Peak,49,26.03,II,90
90,Stop_33,Stop_31,"Stop_33, Stop_9, Stop_24, Stop_15, Stop_10, Stop_31, Stop_18, Stop_30, Stop_39, Stop_4, Stop_32, Stop_6, Stop_31",12,Evening Peak,21,26.03,I,60
90,Stop_33,Stop_31,"Stop_33, Stop_9, Stop_24, Stop_15, Stop_10, Stop_31, Stop_18, Stop_30, Stop_39, Stop_4, Stop_32, Stop_6, Stop_31",12,Evening Peak,39,26.03,II,90
90,Stop_33,Stop_31,"Stop_33, Stop_9, Stop_24, Stop_15, Stop_10, Stop_31, Stop_18, Stop_30, Stop_39, Stop_4, Stop_32, Stop_6, Stop_31",12,Evening Off-Peak,28,26.03,I,60
90,Stop_33,Stop_31,"Stop_33, Stop_9, Stop_24, Stop_15, Stop_10, Stop_31, Stop_18, Stop_30, Stop_39, Stop_4, Stop_32, Stop_6, Stop_31",12,Evening Off-Peak,43,26.03,II,90
91,Stop_31,Stop_21,"Stop_31, Stop_13, Stop_36, Stop_12, Stop_37, Stop_21",9,Morning Peak,28,15.65,I,60
91,Stop_31,Stop_21,"Stop_31, Stop_13, Stop_36, Stop_12, Stop_37, Stop_21",9,Morning Peak,51,15.65,II,90
91,Stop_31,Stop_21,"Stop_31, Stop_13, Stop_36, Stop_12, Stop_37, Stop_21",9,Morning Off-Peak,27,15.65,I,60
91,Stop_31,Stop_21,"Stop_31, Stop_13, Stop_36, Stop_12, Stop_37, Stop_21",9,Morning Off-Peak,58,15.65,II,90
91,Stop_31,Stop_21,"Stop_31, Stop_13, Stop_36, Stop_12, Stop_37, Stop_21",9,Evening Peak,24,15.65,I,60
91,Stop_31,Stop_21,"Stop_31, Stop_13, Stop_36, Stop_12, Stop_37, Stop_21",9,Evening Peak,47,15.65,II,90
91,Stop_31,Stop_21,"Stop_31, Stop_13, Stop_36, Stop_12, Stop_37, Stop_21",9,Evening Off-Peak,36,15.65,I,60
91,Stop_31,Stop_21,"Stop_31, Stop_13, Stop_36, Stop_12, Stop_37, Stop_21",9,Evening Off-Peak,42,15.65,II,90
92,Stop_21,Stop_20,"Stop_21, Stop_19, Stop_11, Stop_5, Stop_18, Stop_20, Stop_22, Stop_3, Stop_35, Stop_6, Stop_20",23,Morning Peak,35,26,I,60
92,Stop_21,Stop_20,"Stop_21, Stop_19, Stop_11, Stop_5, Stop_18, Stop_20, Stop_22, Stop_3, Stop_35, Stop_6, Stop_20",23,Morning Peak,54,26,II,90
92,Stop_21,Stop_20,"Stop_21, Stop_19, Stop_11, Stop_5, Stop_18, Stop_20, Stop_22, Stop_3, Stop_35, Stop_6, Stop_20",23,Morning Off-Peak,33,26,I,60
92,Stop_21,Stop_20,"Stop_21, Stop_19, Stop_11, Stop_5, Stop_18, Stop_20, Stop_22, Stop_3, Stop_35, Stop_6, Stop_20",23,Morning Off-Peak,33,26,II,90
92,Stop_21,Stop_20,"Stop_21, Stop_19, Stop_11, Stop_5, Stop_18, Stop_20, Stop_22, Stop_3, Stop_35, Stop_6, Stop_20",23,Evening Peak,36,26,I,60
92,Stop_21,Stop_20,"Stop_21, Stop_19, Stop_11, Stop_5, Stop_18, Stop_20, Stop_22, Stop_3, Stop_35, Stop_6, Stop_20",23,Evening Peak,51,26,II,90
92,Stop_21,Stop_20,"Stop_21, Stop_19, Stop_11, Stop_5, Stop_18, Stop_20, Stop_22, Stop_3, Stop_35, Stop_6, Stop_20",23,Evening Off-Peak,35,26,I,60
92,Stop_21,Stop_20,"Stop_21, Stop_19, Stop_11, Stop_5, Stop_18, Stop_20, Stop_22, Stop_3, Stop_35, Stop_6, Stop_20",23,Evening Off-Peak,46,26,II,90
93,Stop_20,Stop_17,"Stop_20, Stop_17, Stop_34, Stop_29, Stop_24, Stop_10, Stop_18, Stop_23, Stop_25, Stop_36, Stop_6, Stop_17",15,Morning Peak,38,30,I,60
93,Stop_20,Stop_17,"Stop_20, Stop_17, Stop_34, Stop_29, Stop_24, Stop_10, Stop_18, Stop_23, Stop_25, Stop_36, Stop_6, Stop_17",15,Morning Peak,32,30,II,90
93,Stop_20,Stop_17,"Stop_20, Stop_17, Stop_34, Stop_29, Stop_24, Stop_10, Stop_18, Stop_23, Stop_25, Stop_36, Stop_6, Stop_17",15,Morning Off-Peak,33,30,I,60
93,Stop_20,Stop_17,"Stop_20, Stop_17, Stop_34, Stop_29, Stop_24, Stop_10, Stop_18, Stop_23, Stop_25, Stop_36, Stop_6, Stop_17",15,Morning Off-Peak,50,30,II,90
93,Stop_20,Stop_17,"Stop_20, Stop_17, Stop_34, Stop_29, Stop_24, Stop_10, Stop_18, Stop_23, Stop_25, Stop_36, Stop_6, Stop_17",15,Evening Peak,27,30,I,60
93,Stop_20,Stop_17,"Stop_20, Stop_17, Stop_34, Stop_29, Stop_24, Stop_10, Stop_18, Stop_23, Stop_25, Stop_36, Stop_6, Stop_17",15,Evening Peak,51,30,II,90
93,Stop_20,Stop_17,"Stop_20, Stop_17, Stop_34, Stop_29, Stop_24, Stop_10, Stop_18, Stop_23, Stop_25, Stop_36, Stop_6, Stop_17",15,Evening Off-Peak,32,30,I,60
93,Stop_20,Stop_17,"Stop_20, Stop_17, Stop_34, Stop_29, Stop_24, Stop_10, Stop_18, Stop_23, Stop_25, Stop_36, Stop_6, Stop_17",15,Evening Off-Peak,37,30,II,90
